3M France,Chirurgien-dentiste,SAULUE PAUL,18/01/2014,REPAS,€50,,
ROTTAPHARM SAS,Médecin,LOISILLON FRANCK,23/09/2013,DEJEUNER/DEJEUNER,€37,,
ROTTAPHARM SAS,Médecin,LOISILLON FRANCK,12/09/2013,EPU,€50,,
ROTTAPHARM SAS,Médecin,LOISILLON FRANCK,19/11/2013,DEJEUNER/RNT MIDI DEJEUNER,€37,,
ROTTAPHARM SAS,Médecin,MERCIER YVES,12/09/2013,EPU,€50,,
ROTTAPHARM SAS,Médecin,OUDRHIRI JAOUAD,12/09/2013,AUTRE: EPU,€50,,
ROTTAPHARM SAS,Médecin,PAGES MARC,12/09/2013,EPU,€50,,
SANOFI AVENTIS FRANCE,Etudiant,TERRIER AMANDINE,11/04/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Infirmier,BENBOUHOUT HANANE,16/12/2013,Restauration,€13,,
SANOFI AVENTIS FRANCE,Infirmier,GIRARDIN ALAIN,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Infirmier,HENRICH EMMANUELLE,16/12/2013,Restauration,€13,,
SANOFI AVENTIS FRANCE,Infirmier,PARAILLOUX MIREILLE,16/12/2013,Restauration,€13,,
SANOFI AVENTIS FRANCE,Infirmier,TARANTO JOELLE,16/12/2013,Restauration,€13,,
SANOFI AVENTIS FRANCE,Médecin,BOYER PIERRE LUC,07/11/2013,Restauration,€35,,
SANOFI AVENTIS FRANCE,Médecin,CELLA LAURE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Médecin,CHABOUSSOU JEAN PIERRE,07/11/2013,Restauration,€35,,
SANOFI AVENTIS FRANCE,Médecin,CHELLIER MARC,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,CHELLIER MARC,07/11/2013,Restauration,€35,,
SANOFI AVENTIS FRANCE,Médecin,CHELLIER MARC,05/03/2014,Repas,€31,,
SANOFI AVENTIS FRANCE,Médecin,CUVILLIER XAVIER,11/06/2014,Repas,€36,,
SANOFI AVENTIS FRANCE,Médecin,CUVILLIER XAVIER,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,DELAGE BRIGITTE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,11/03/2014,Inscription,€310,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,14/09/2013,Restauration,€274,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,07/03/2014,Repas,€24,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,29/11/2013,Frais d'inscription à une réunion scientifique,€210,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,11/03/2014,Hébergement,€440,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,29/11/2013,Restauration,€51,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,11/03/2014,Transport,€372,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,29/11/2013,Transport,€184,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,10/06/2014,Repas,€54,,
SANOFI AVENTIS FRANCE,Médecin,DEZOU SYLVIE,14/09/2013,Hébergement,€92,,
SANOFI AVENTIS FRANCE,Médecin,DUBOS FRANCOIS,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,FAGOT THIERRY,17/10/2013,Restauration,€54,,
SANOFI AVENTIS FRANCE,Médecin,FAGOT THIERRY,20/05/2014,Repas,€24,,
SANOFI AVENTIS FRANCE,Médecin,FALZON PAUL,07/11/2013,Restauration,€35,,
SANOFI AVENTIS FRANCE,Médecin,GATT HUBERT,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,GATT HUBERT,05/03/2014,Repas,€31,,
SANOFI AVENTIS FRANCE,Médecin,GUILLET CATHERINE,14/09/2013,Restauration,€274,,
SANOFI AVENTIS FRANCE,Médecin,GUILLET CATHERINE,14/09/2013,Hébergement,€92,,
SANOFI AVENTIS FRANCE,Médecin,HERMAN ANDRE,24/01/2014,Repas,€24,,
SANOFI AVENTIS FRANCE,Médecin,MILHAVET SANDRINE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Médecin,MOINIER ANNE,07/11/2013,Restauration,€35,,
SANOFI AVENTIS FRANCE,Médecin,RIBO SEBASTIEN,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Médecin,SIMON STEPHANIE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Médecin,TAPESAR NARENDRA NATH,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,TAPESAR GARAGNANI MARIE CHRISTINE,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,TUSTES RENE,19/06/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,VECCHI SYLVIE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Médecin,VILLENEUVE ANNE SOPHIE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,DELCROS MARJORIE,07/03/2014,Repas,€10,,
SANOFI AVENTIS FRANCE,Pharmacien,DELCROS MARJORIE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,DELCROS MARJORIE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,DELCROS MARJORIE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Pharmacien,DELCROS MARJORIE,07/03/2014,Repas,€10,,
SANOFI AVENTIS FRANCE,Pharmacien,DUSSILLOLS CORINE,26/05/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Pharmacien,FREGEVILLE STEPHANE,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,GLAUNES MARION,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Pharmacien,GLAUNES MARION,10/09/2013,Restauration,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,GLAUNES MARION,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Pharmacien,GLAUNES MARION,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,LADRAT PAUL,26/05/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Pharmacien,LAMBERT CHARLOTTE,26/05/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Pharmacien,PAULHE DELPHINE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Pharmacien,PAULHE DELPHINE,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Pharmacien,PAULHE DELPHINE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,RAVERA FRANCOISE,28/03/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Pharmacien,SUBIRADE NATHALIE,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Pharmacien,SUBIRADE NATHALIE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Pharmacien,SUBIRADE NATHALIE,07/03/2014,Repas,€10,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,ALBERT LAURE,26/05/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,AMIOT CATHERINE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BERNIER CHRISTINE,28/03/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BORIES INDIRA,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CABERO STEPHANE,28/03/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CELLA LAURE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CELLA LAURE,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,COUVRAT EMILIE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DELAGE BRIGITTE,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DELAGE BRIGITTE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DELAGE BRIGITTE,07/03/2014,Repas,€10,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DELAGE BRIGITTE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DE LA MAISONNEUVE FABIENNE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DE LA MAISONNEUVE FABIENNE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DETURCK NATHALIE,26/05/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GROSJEAN DAVINA,26/05/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,HAMON ISABELLE,07/03/2014,Repas,€10,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,HAMON ISABELLE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LABAJ CHRISTELLE,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LABAJ CHRISTELLE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LABAJ CHRISTELLE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LARAIGNOU GERALDINE,28/03/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LELAIDIER GAELLE,27/05/2014,Repas,€24,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,RIBO SEBASTIEN,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,RIBO SEBASTIEN,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,RODZAJEWSKI JENNY,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SAINT ETIENNE SANDRA,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SAINT ETIENNE SANDRA,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SIMON STEPHANIE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SIMON STEPHANIE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,SIMON STEPHANIE,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VECCHI SYLVIE,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VECCHI SYLVIE,25/03/2014,Repas,€14,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VECCHI SYLVIE,04/02/2014,Repas,€13,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,ZEHROUNI AICHA,06/05/2014,Repas,€12,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,ZEHROUNI AICHA,07/03/2014,Repas,€10,,
SATELEC SAS,Association professionnel de santé,CPIOA,10/02/2012,Prêt de générateurs ultrasons,€150,,
SCIENCE ET MEDECINE,Médecin,LAQUES DAMIEN,19/06/2014,INVITATIONS,€26,,
SEPTODONT SAS,Chirurgien-dentiste,KUMMER JACQUES,26/01/2012,Cadeaux,€144,,
SEPTODONT SAS,Chirurgien-dentiste,LELE-NGUEGUIM VIVIANE,06/12/2012,Cadeaux,€144,,
SEPTODONT SAS,Chirurgien-dentiste,MANO JEAN,04/12/2012,Cadeaux,€288,,
SEPTODONT SAS,Chirurgien-dentiste,NGUEGUIM Viviane,07/06/2013,Cadeaux,€114,,
SHIRE France S.A.,Aide soignant,BENJAMIN NATHALIE,27/09/2013,Repas,€29,,
SHIRE France S.A.,Auxiliaire de puériculture,DALMASO JOSIANE,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,BRIENON CLAIRE,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,CAMMAS BENOIT,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,DOS SANTOS CECILE,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,FRANC MARTINE,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,LOISEL NAOUALE,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,NICOBAHARAYE DIEUDONNE,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,ROUBIN DENIS,27/09/2013,Repas,€29,,
SHIRE France S.A.,Médecin,WEBER YOLANDE,04/04/2014,Repas,€98,,
SHIRE France S.A.,Médecin,WEBER YOLANDE,04/04/2014,Transport,€82,,
SHIRE France S.A.,Médecin,WEBER YOLANDE,13/11/2013,Repas,€26,,
SIEMENS AUDIOLOGIE,Audioprothésiste,EMARD JEAN PHILIPPE,22/04/2014,REPAS,€24,,
SIEMENS AUDIOLOGIE,Audioprothésiste,EMARD JEAN-PHILIPPE,21/01/2014,REPAS,€24,,
SIEMENS AUDIOLOGIE,Audioprothésiste,FABRE LAURENCE,31/01/2014,AUTRE : [BOISSON],€21,,
SIEMENS AUDIOLOGIE,Audioprothésiste,MARTIN ARANTXA,31/01/2014,AUTRE : [BOISSON],€21,,
Siemens Healthcare Diagnostics SAS,Pharmacien,ZEHNER LAWRENCE,27/08/2013,REPAS,€33,,
Siemens Healthcare Diagnostics SAS,Pharmacien,ZEHNER LAWRENCE,28/08/2013,TRANSPORT + HEBERGEMENT,€809,,
Siemens Healthcare Diagnostics SAS,Pharmacien,ZEHNER LAWRENCE,28/08/2013,TRANSPORT + HOTEL,€809,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BALDAN GILLES,01/04/2014,CADEAUX,€30,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,FALGUIERES LAETITIA,01/04/2014,CADEAUX,€30,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GUITON SANDRINE,01/04/2014,CADEAUX,€30,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LAGADEG ISABELLE,01/04/2014,CADEAUX,€30,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LEROCH VERONIQUE,01/04/2014,CADEAUX,€50,,
SIGVARIS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MARCINKOWSKI STEPHANIE,01/04/2014,CADEAUX,€30,,
SORIN GROUP FRANCE,Infirmier,BARENS ISABELLE,17/12/2013,Repas,€51,,
SORIN GROUP FRANCE,Infirmier,BARENS ISABELLE,15/10/2013,Repas,€18,,
SORIN GROUP FRANCE,Infirmier,DASILVA ORIANE,15/10/2013,Repas,€18,,
SORIN GROUP FRANCE,Infirmier,DASILVA ORIANE,17/12/2013,Repas,€51,,
SORIN GROUP FRANCE,Infirmier,FAUQUEUR VERONIQUE,15/10/2013,Repas,€18,,
SORIN GROUP FRANCE,Infirmier,GRANADA NATHALIE,15/10/2013,Repas,€18,,
SORIN GROUP FRANCE,Infirmier,GRAVA CAROLINE,15/10/2013,Repas,€18,,
SORIN GROUP FRANCE,Infirmier,PAYEN CORINNE,17/12/2013,Repas,€51,,
SORIN GROUP FRANCE,Médecin,LEMIEUX HERVE,07/04/2014,Repas,€59,,
SORIN GROUP FRANCE,Médecin,LEMIEUX HERVE,21/10/2013,Repas,€50,,
SORIN GROUP FRANCE,Médecin,MOKRANI BILEL,06/02/2014,INSCRIPTION,€300,,
SORIN GROUP FRANCE,Médecin,MOKRANI BILEL,06/02/2014,HEBERGEMENT,€420,,
SORIN GROUP FRANCE,Médecin,Mokrani Billal,25/09/2013,Repas,€136,,
SORIN GROUP FRANCE,Médecin,Mokrani Billal,25/09/2013,Hospitalité,€500,,
SORIN GROUP FRANCE,Médecin,Mokrani Billal,25/09/2013,Hébergement,€296,,
SORIN GROUP FRANCE,Médecin,Mokrani Billal,25/09/2013,Repas,€136,,
SORIN GROUP FRANCE,Médecin,MOKRANI OMAR,11/09/2013,Repas,€38,,
SORIN GROUP FRANCE,Médecin,Mokrani Omar Billal,03/04/2014,HEBERGEMENT,€210,,
SORIN GROUP FRANCE,Médecin,Mokrani Omar Billal,03/04/2014,REPAS,€245,,
SORIN GROUP FRANCE,Médecin,Mokrani Omar Billal,03/04/2014,TRANSPORT,€389,,
SORIN GROUP FRANCE,Médecin,MOKRANI OMAR BILLAL,06/02/2014,Repas,€61,,
SORIN GROUP FRANCE,Médecin,MOKRANI OMAR BILLAL,31/01/2014,Repas,€35,,
STALLERGENES SA,Médecin,FREROT ISABELLE,26/09/2013,HOSPITALITE,€690,,
STALLERGENES SA,Médecin,FREROT ISABELLE,26/09/2013,INSCRIPTION,€400,,
St Jude Medical France SAS,Médecin,DENISI ROCCO,12/03/2014,Repas,€60,,
St Jude Medical France SAS,Médecin,DENISI ROCCO,14/03/2014,Repas,€31,,
St Jude Medical France SAS,Médecin,HIRECHE HASSIBA,20/02/2014,Repas,€16,,
St Jude Medical France SAS,Médecin,HIRECHE HASSIBA,18/03/2014,Repas,€31,,
St Jude Medical France SAS,Médecin,LEMIEUX HERVE,19/08/2013,Repas,€21,,
St Jude Medical France SAS,Médecin,LEMIEUX HERVE,11/10/2013,Repas,€41,,
St Jude Medical France SAS,Médecin,LEMIEUX HERVE,08/01/2014,Repas,€19,,
St Jude Medical France SAS,Médecin,MARAUD LUC,28/03/2014,Repas,€29,,
Straumann France,Chirurgien-dentiste,CACHIA JEAN REMY,15/01/2014,Repas,€14,,
Straumann France,Chirurgien-dentiste,LE NIR ALICE,15/01/2014,Repas,€14,,
SWEDISH ORPHAN BIOVITRUM,Médecin,KFOURY ZEID,17/03/2014,REPAS,€50,,
SYNTHES,Médecin,LONCLE Xavier,12/06/2013,REPAS,€60,,
Takeda France,Médecin,ABDICHE Samir,15/05/2014,REPAS,€36,,
Takeda France,Médecin,BARRE FELIX Isabelle,15/05/2014,REPAS,€36,,
Takeda France,Médecin,BERNARD Olivier,03/04/2014,REPAS,€45,,
Takeda France,Médecin,BERNARD Olivier,15/05/2014,REPAS,€36,,
Takeda France,Médecin,CAUCHOIS Adela,15/05/2014,REPAS,€36,,
Takeda France,Médecin,CUVILLIER Xavier,06/02/2014,TRANSPORT,€204,,
Takeda France,Médecin,CUVILLIER Xavier,03/04/2014,REPAS,€45,,
Takeda France,Médecin,CUVILLIER Xavier,15/05/2014,REPAS,€36,,
Takeda France,Médecin,FIATTE Philippe,03/04/2014,REPAS,€45,,
Takeda France,Médecin,FIATTE Philippe,17/04/2014,REPAS,€47,,
Takeda France,Médecin,GUARNIERI Severine,17/04/2014,REPAS,€47,,
Takeda France,Médecin,MENTINE Nicolas,03/04/2014,REPAS,€45,,
Takeda France,Médecin,NEHAMIA PIERRE,16/05/2014,Repas,€240,,
Takeda France,Médecin,NEHAMIA PIERRE,16/05/2014,Hébergement,"€1,260",,
Takeda France,Médecin,NEHAMIA PIERRE,16/05/2014,Inscription,€629,,
TELEFLEX MEDICAL SAS,Infirmier,FAUQUEUR VERONIQUE,10/07/2013,REPAS,€16,,
TELEFLEX MEDICAL SAS,Infirmier,FAUQUEUR VERONIQUE,10/07/2013,AUTRE : INSCRIPTION,€13,,
TELEFLEX MEDICAL SAS,Infirmier,FAUQUEUR VERONIQUE,24/07/2013,REPAS,€16,,
TEVA SANTE SAS,Médecin,ABDICHE SAMIR,17/06/2014,REPAS,€27,,
TEVA SANTE SAS,Médecin,BERNARD OLIVIER,02/04/2014,REPAS,€37,,
TEVA SANTE SAS,Médecin,BERNARD OLIVIER,24/03/2014,REPAS,€30,,
TEVA SANTE SAS,Médecin,BERNARD OLIVIER,20/05/2014,REPAS,€21,,
TEVA SANTE SAS,Médecin,BERNARD OLIVIER,17/06/2014,REPAS,€27,,
TEVA SANTE SAS,Médecin,BOYER CECILE,11/10/2013,REPAS,€47,,
TEVA SANTE SAS,Médecin,BOYER PIERRE LUC,03/12/2013,REPAS,€31,,
TEVA SANTE SAS,Médecin,BOYER PIERRE LUC,03/06/2014,REPAS,€40,,
TEVA SANTE SAS,Médecin,BRUGEL GERARD,27/03/2014,REPAS,€59,,
TEVA SANTE SAS,Médecin,BRUGEL GERARD,05/02/2014,REPAS,€29,,
TEVA SANTE SAS,Médecin,CHAABAN IMAD,03/12/2013,REPAS,€31,,
TEVA SANTE SAS,Médecin,CHAABAN IMAD,03/06/2014,REPAS,€40,,
TEVA SANTE SAS,Médecin,CHABOUSSOU JEAN PIERRE,27/03/2014,REPAS,€46,,
TEVA SANTE SAS,Médecin,CHABOUSSOU JEAN PIERRE,19/06/2014,REPAS,€60,,
TEVA SANTE SAS,Médecin,CHABOUSSOU JEAN PIERRE,11/10/2013,REPAS,€47,,
TEVA SANTE SAS,Médecin,CHABOUSSOU JEAN PIERRE,05/06/2014,REPAS,€55,,
TEVA SANTE SAS,Médecin,CHELLIER MARC,19/06/2014,REPAS,€60,,
TEVA SANTE SAS,Médecin,CHELLIER MARC,27/03/2014,REPAS,€46,,
TEVA SANTE SAS,Médecin,GATT HUBERT,27/03/2014,REPAS,€46,,
TEVA SANTE SAS,Médecin,GATT HUBERT,19/06/2014,REPAS,€60,,
TEVA SANTE SAS,Médecin,GATT HUBERT,27/03/2014,REPAS,€46,,
TEVA SANTE SAS,Médecin,LARRIEU JEAN LOUIS,04/02/2014,REPAS,€54,,
TEVA SANTE SAS,Médecin,LARRIEU JEAN LOUIS,09/04/2014,REPAS,€55,,
TEVA SANTE SAS,Médecin,MARTIN THEVENOT MONIQUE,19/03/2014,AUTRE : INSCRIPTION,€67,,
TEVA SANTE SAS,Médecin,MARTIN THEVENOT MONIQUE,14/03/2014,REPAS,€42,,
TEVA SANTE SAS,Médecin,MERCIER YVES,27/03/2014,REPAS,€59,,
TEVA SANTE SAS,Médecin,MOUNAC CAZALS MURIEL,14/03/2014,REPAS,€42,,
TEVA SANTE SAS,Médecin,MOUNAC CAZALS MURIEL,19/03/2014,AUTRE : INSCRIPTION,€42,,
TEVA SANTE SAS,Médecin,PAOLINI BRUNO,03/12/2013,REPAS,€31,,
TEVA SANTE SAS,Médecin,PEDESPAN BERNARD,09/10/2013,REPAS,€26,,
TEVA SANTE SAS,Médecin,PEDESPAN BERNARD,29/01/2014,REPAS,€19,,
TEVA SANTE SAS,Médecin,SEMAOUN REMY,20/06/2013,TRANSPORT,€227,,
TEVA SANTE SAS,Médecin,SEVERAC PASCAL,20/02/2014,REPAS,€18,,
TEVA SANTE SAS,Pharmacien,AUREILLE DOMINIQUE,23/01/2014,REPAS,€35,,
TEVA SANTE SAS,Pharmacien,DESCOMPS CELINE,23/01/2014,REPAS,€35,,
TEVA SANTE SAS,Pharmacien,RAVERA FRANCOISE,21/03/2014,TRANSPORT,€736,,
TEVA SANTE SAS,Pharmacien,RAVERA FRANCOISE,21/03/2014,REPAS,€159,,
TEVA SANTE SAS,Pharmacien,RAVERA FRANCOISE,21/03/2014,HEBERGEMENT,€256,,
TEVA SANTE SAS,Pharmacien,RAVERA FRANCOISE,21/03/2014,AUTRE - PRECISER EN COLONNE AK,€25,,
TEVA SANTE SAS,Pharmacien,SEMAOUN REMY,11/03/2014,AUTRE - PRECISER EN COLONNE AK,€202,,
THE BINDING SITE GROUP LTD,Médecin,CORDIER ANNE MARIE,06/12/2013,RESTAURATION,€16,,
THE BINDING SITE GROUP LTD,Médecin,DUPONT ERIC,06/12/2013,RESTAURATION,€16,,
THE BINDING SITE GROUP LTD,Médecin,GROSLERON SYLVIE,06/12/2013,RESTAURATION,€16,,
THE BINDING SITE GROUP LTD,Médecin,IMBERT YVES,06/12/2013,RESTAURATION,€16,,
THE BINDING SITE GROUP LTD,Médecin,RISPAL PATRICK,06/12/2013,RESTAURATION,€16,,
THE BINDING SITE GROUP LTD,Médecin,SERGENT CECILE,06/12/2013,RESTAURATION,€16,,
THE BINDING SITE GROUP LTD,Médecin,TRAISSAL EVE MARIE,06/12/2013,RESTAURATION,€16,,
TRB CHEMEDICA,Médecin,LAQUES DAMIEN,10/01/2014,REPAS,€15,,
UCB Pharma SA,Médecin,GOUDABLE JEAN PIERRE,05/10/2013,Repas,€40,,
UCB Pharma SA,Médecin,KFOURY ZEID,10/06/2014,Repas,€57,,
UCB Pharma SA,Médecin,LARRIEU JEAN LOUIS,14/01/2014,Repas,€31,,
UCB Pharma SA,Médecin,PAGES MARC,10/06/2014,Repas,€57,,
UCB Pharma SA,Médecin,PEDESPAN BERNARD,14/01/2014,Repas,€31,,
UCB Pharma SA,Médecin,PEDESPAN BERNARD,05/03/2014,Repas,€50,,
Varian Medical Systems France Sarl,Médecin,Bernard Olivier,22/04/2014,Repas,€53,,
Varian Medical Systems France Sarl,Médecin,Bernard Olivier,07/02/2013,Repas,€50,,
Varian Medical Systems France Sarl,Médecin,Cauchois Adela,07/02/2013,Repas,€50,,
VASCUTEK FRANCE,Médecin,GARBE JEAN-FRANCOIS,04/10/2013,AUTRE : [INSCRIPTIONS],€58,,
VASCUTEK FRANCE,Médecin,GARBE JEAN-FRANCOIS,04/10/2013,REPAS,€11,,
VASCUTEK FRANCE,Médecin,GARBE JEAN-FRANCOIS,06/10/2013,REPAS,€48,,
VASCUTEK FRANCE,Médecin,TISSANDIER PHILIPPE,27/03/2014,Repas,€58,,
VASCUTEK FRANCE,Médecin,TISSANDIER PHILIPPE,30/06/2014,Repas,€65,,
VASCUTEK FRANCE,Médecin,TISSANDIER PHILIPPE,30/06/2014,Hébergement,€120,,
VITALAIRE,Médecin,BERNARD OLIVIER,25/03/2014,Repas,€32,,
VOLCANO EUROPE BVBA/SPRL,Médecin,ARMANGAUD JEAN,12/06/2013,REPAS,€31,,
VOLCANO EUROPE BVBA/SPRL,Médecin,ARMANGAUD JEAN,12/06/2013,REPAS,€31,,
VYGON,Infirmier,KOESSLER LAURENT,16/05/2014,REPAS,€17,,
WIDEX,Audioprothésiste,GEYER François,01/10/2013,Invitations,€70,,
WIDEX,Audioprothésiste,GEYER François,06/12/2013,Invitations,€189,,
W L GORE & ASSOCIES,Médecin,VEYRET ALAIN BERNARD,23/09/2013,REPAS,€16,,
W L GORE & ASSOCIES,Médecin,VEYRET ALAIN BERNARD,09/10/2013,REPAS,€60,,
W L GORE & ASSOCIES,Médecin,VEYRET ALAIN BERNARD,14/08/2013,REPAS,€25,,
